group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
0,TPT1,9.17424,0.81117016,4.547703737737888e-20,1.4600921447802142e-17,0.978494623655914,0.991304347826087
0,HLA-DRB5,9.11042,4.2023387,8.206328925880369e-20,2.42225681464635e-17,0.7096774193548387,0.15217391304347827
0,ATP8B4,9.078839,4.418639,1.097384928102672e-19,3.1379207619910856e-17,0.7096774193548387,0.15217391304347827
0,PLCB1,9.028178,3.9991038,1.7455267525554406e-19,4.767763035095648e-17,0.7096774193548387,0.1391304347826087
0,ELMO1,8.987387,2.6774333,2.5317849755834427e-19,6.81366631553894e-17,0.8387096774193549,0.48695652173913045
0,RPL13,8.959753,0.4935793,3.254051372233923e-19,8.507252448223844e-17,1.0,0.9869565217391304
0,VIM,8.901197,3.1422648,5.524745905709787e-19,1.3571223147307646e-16,0.8172043010752689,0.34347826086956523
0,PTPRC,8.847904,3.5113835,8.917784732897206e-19,2.1759989267251377e-16,0.7311827956989247,0.2
0,JUN,8.840668,3.326534,9.514859637741364e-19,2.2911406421116557e-16,0.7956989247311828,0.3347826086956522
0,HLA-A,8.672236,1.7511961,4.2371616720719586e-18,9.176589015355369e-16,0.967741935483871,0.8826086956521739
0,CD53,8.643945,4.7723227,5.430477251927974e-18,1.1357765594160902e-15,0.6559139784946236,0.1
0,RPS24,8.545255,0.51671183,1.2825314375201926e-17,2.4837001663850036e-15,1.0,0.9826086956521739
0,ARHGAP15,8.411036,1.7859614,4.064049480253821e-17,7.220790049843209e-15,0.8709677419354839,0.7478260869565218
